,0,1,2,3,4,5,6,7,8
5578,F0401/MID6,F0642/MID2,no,F0401,F0642,-1,-1,0,unrelated
5579,F0401/MID7,F0642/MID3,no,F0401,F0642,-1,-1,0,unrelated
5580,F0401/MID6,F0642/MID2,no,F0401,F0642,-1,-1,0,unrelated
5581,F0401/MID8,F0642/MID7,no,F0401,F0642,-1,-1,0,unrelated
5582,F0401/MID6,F0642/MID1,no,F0401,F0642,-1,-1,0,unrelated
5583,F0401/MID9,F0642/MID2,no,F0401,F0642,-1,-1,0,unrelated
5584,F0401/MID7,F0642/MID1,no,F0401,F0642,-1,-1,0,unrelated
5585,F0401/MID8,F0642/MID5,no,F0401,F0642,-1,-1,0,unrelated
5586,F0401/MID7,F0642/MID1,no,F0401,F0642,-1,-1,0,unrelated
5587,F0401/MID9,F0642/MID2,no,F0401,F0642,-1,-1,0,unrelated
5588,F0401/MID7,F0642/MID1,no,F0401,F0642,-1,-1,0,unrelated
5589,F0401/MID8,F0642/MID3,no,F0401,F0642,-1,-1,0,unrelated
5590,F0401/MID7,F0642/MID1,no,F0401,F0642,-1,-1,0,unrelated
5591,F0401/MID9,F0642/MID2,no,F0401,F0642,-1,-1,0,unrelated
5592,F0401/MID7,F0642/MID1,no,F0401,F0642,-1,-1,0,unrelated
5593,F0401/MID8,F0642/MID7,no,F0401,F0642,-1,-1,0,unrelated
5594,F0401/MID8,F0642/MID1,no,F0401,F0642,-1,-1,0,unrelated
5595,F0401/MID9,F0642/MID3,no,F0401,F0642,-1,-1,0,unrelated
5596,F0401/MID8,F0642/MID1,no,F0401,F0642,-1,-1,0,unrelated
5597,F0401/MID9,F0642/MID3,no,F0401,F0642,-1,-1,0,unrelated
5598,F0401/MID8,F0642/MID1,no,F0401,F0642,-1,-1,0,unrelated
5599,F0401/MID9,F0642/MID7,no,F0401,F0642,-1,-1,0,unrelated
5600,F0402/MID1,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5601,F0402/MID5,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5602,F0402/MID1,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5603,F0402/MID6,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5604,F0402/MID1,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5605,F0402/MID4,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5606,F0402/MID1,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5607,F0402/MID3,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5608,F0402/MID2,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5609,F0402/MID3,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5610,F0402/MID2,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5611,F0402/MID5,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5612,F0402/MID2,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5613,F0402/MID6,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5614,F0402/MID2,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5615,F0402/MID4,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5616,F0402/MID3,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5617,F0402/MID6,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5618,F0402/MID3,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5619,F0402/MID5,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5620,F0402/MID3,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5621,F0402/MID6,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5622,F0402/MID3,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5623,F0402/MID4,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5624,F0402/MID3,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5625,F0402/MID5,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5626,F0402/MID3,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5627,F0402/MID4,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5628,F0402/MID3,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5629,F0402/MID4,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5630,F0402/MID3,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5631,F0402/MID6,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5632,F0402/MID4,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5633,F0402/MID5,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5634,F0402/MID4,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5635,F0402/MID6,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5636,F0402/MID4,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5637,F0402/MID5,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5638,F0402/MID4,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5639,F0402/MID6,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5640,F0402/MID4,F0641/MID2,no,F0402,F0641,-1,-1,0,unrelated
5641,F0402/MID5,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5642,F0402/MID5,F0641/MID2,no,F0402,F0641,-1,-1,0,unrelated
5643,F0402/MID6,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5644,F0402/MID5,F0641/MID2,no,F0402,F0641,-1,-1,0,unrelated
5645,F0402/MID6,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5646,F0402/MID5,F0641/MID2,no,F0402,F0641,-1,-1,0,unrelated
5647,F0402/MID6,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5648,F0402/MID7,F0641/MID2,no,F0402,F0641,-1,-1,0,unrelated
5649,F0402/MID3,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5650,F0402/MID7,F0641/MID1,no,F0402,F0641,-1,-1,0,unrelated
5651,F0402/MID5,F0641/MID7,no,F0402,F0641,-1,-1,0,unrelated
5652,F0402/MID7,F0641/MID1,no,F0402,F0641,-1,-1,0,unrelated
5653,F0402/MID6,F0641/MID6,no,F0402,F0641,-1,-1,0,unrelated
5654,F0402/MID7,F0641/MID1,no,F0402,F0641,-1,-1,0,unrelated
5655,F0402/MID1,F0641/MID5,no,F0402,F0641,-1,-1,0,unrelated
5656,F0402/MID7,F0641/MID1,no,F0402,F0641,-1,-1,0,unrelated
5657,F0402/MID4,F0641/MID4,no,F0402,F0641,-1,-1,0,unrelated
5658,F0402/MID8,F0641/MID1,no,F0402,F0641,-1,-1,0,unrelated
5659,F0402/MID5,F0641/MID3,no,F0402,F0641,-1,-1,0,unrelated
5660,F0402/MID8,F0639/MID5,no,F0402,F0639,-1,-1,0,unrelated
5661,F0402/MID3,F0639/MID4,no,F0402,F0639,-1,-1,0,unrelated
5662,F0402/MID8,F0639/MID5,no,F0402,F0639,-1,-1,0,unrelated
5663,F0402/MID6,F0639/MID3,no,F0402,F0639,-1,-1,0,unrelated
5664,F0402/MID8,F0639/MID3,no,F0402,F0639,-1,-1,0,unrelated
5665,F0402/MID1,F0639/MID4,no,F0402,F0639,-1,-1,0,unrelated
5666,F0402/MID8,F0639/MID3,no,F0402,F0639,-1,-1,0,unrelated
5667,F0402/MID4,F0639/MID4,no,F0402,F0639,-1,-1,0,unrelated
5668,F0403/MID1,F0639/MID3,no,F0403,F0639,-1,-1,0,unrelated
5669,F0403/MID5,F0639/MID4,no,F0403,F0639,-1,-1,0,unrelated
5670,F0403/MID1,F0639/MID2,no,F0403,F0639,-1,-1,0,unrelated
5671,F0403/MID4,F0639/MID1,no,F0403,F0639,-1,-1,0,unrelated
5672,F0403/MID1,F0639/MID1,no,F0403,F0639,-1,-1,0,unrelated
5673,F0403/MID3,F0639/MID3,no,F0403,F0639,-1,-1,0,unrelated
5674,F0403/MID2,F0639/MID1,no,F0403,F0639,-1,-1,0,unrelated
5675,F0403/MID3,F0639/MID4,no,F0403,F0639,-1,-1,0,unrelated
5676,F0403/MID2,F0637/MID4,no,F0403,F0637,-1,-1,0,unrelated
5677,F0403/MID5,F0637/MID1,no,F0403,F0637,-1,-1,0,unrelated
5678,F0403/MID2,F0637/MID2,no,F0403,F0637,-1,-1,0,unrelated
5679,F0403/MID4,F0637/MID3,no,F0403,F0637,-1,-1,0,unrelated
5680,F0403/MID3,F0637/MID1,no,F0403,F0637,-1,-1,0,unrelated
5681,F0403/MID5,F0637/MID3,no,F0403,F0637,-1,-1,0,unrelated
5682,F0403/MID3,F0636/MID5,no,F0403,F0636,-1,-1,0,unrelated
5683,F0403/MID5,F0636/MID6,no,F0403,F0636,-1,-1,0,unrelated
5684,F0403/MID3,F0636/MID5,no,F0403,F0636,-1,-1,0,unrelated
5685,F0403/MID5,F0636/MID6,no,F0403,F0636,-1,-1,0,unrelated
5686,F0403/MID3,F0636/MID5,no,F0403,F0636,-1,-1,0,unrelated
5687,F0403/MID4,F0636/MID6,no,F0403,F0636,-1,-1,0,unrelated
5688,F0403/MID3,F0636/MID4,no,F0403,F0636,-1,-1,0,unrelated
5689,F0403/MID4,F0636/MID5,no,F0403,F0636,-1,-1,0,unrelated
5690,F0403/MID4,F0636/MID4,no,F0403,F0636,-1,-1,0,unrelated
5691,F0403/MID5,F0636/MID6,no,F0403,F0636,-1,-1,0,unrelated
5692,F0403/MID4,F0636/MID4,no,F0403,F0636,-1,-1,0,unrelated
5693,F0403/MID5,F0636/MID6,no,F0403,F0636,-1,-1,0,unrelated
5694,F0403/MID4,F0636/MID4,no,F0403,F0636,-1,-1,0,unrelated
5695,F0403/MID5,F0636/MID5,no,F0403,F0636,-1,-1,0,unrelated
5696,F0410/MID3,F0636/MID4,no,F0410,F0636,-1,-1,0,unrelated
5697,F0410/MID1,F0636/MID6,no,F0410,F0636,-1,-1,0,unrelated
5698,F0411/MID1,F0636/MID2,no,F0411,F0636,-1,-1,0,unrelated
5699,F0411/MID3,F0636/MID6,no,F0411,F0636,-1,-1,0,unrelated
5700,F0411/MID2,F0636/MID2,no,F0411,F0636,-1,-1,0,unrelated
5701,F0411/MID3,F0636/MID4,no,F0411,F0636,-1,-1,0,unrelated
5702,F0412/MID1,F0636/MID2,no,F0412,F0636,-1,-1,0,unrelated
5703,F0412/MID2,F0636/MID5,no,F0412,F0636,-1,-1,0,unrelated
5704,F0412/MID3,F0636/MID1,no,F0412,F0636,-1,-1,0,unrelated
5705,F0412/MID2,F0636/MID4,no,F0412,F0636,-1,-1,0,unrelated
5706,F0412/MID4,F0636/MID1,no,F0412,F0636,-1,-1,0,unrelated
5707,F0412/MID1,F0636/MID6,no,F0412,F0636,-1,-1,0,unrelated
5708,F0413/MID1,F0636/MID1,no,F0413,F0636,-1,-1,0,unrelated
5709,F0413/MID4,F0636/MID4,no,F0413,F0636,-1,-1,0,unrelated
5710,F0413/MID1,F0636/MID1,no,F0413,F0636,-1,-1,0,unrelated
5711,F0413/MID6,F0636/MID5,no,F0413,F0636,-1,-1,0,unrelated
5712,F0413/MID2,F0636/MID1,no,F0413,F0636,-1,-1,0,unrelated
5713,F0413/MID1,F0636/MID4,no,F0413,F0636,-1,-1,0,unrelated
5714,F0413/MID2,F0636/MID1,no,F0413,F0636,-1,-1,0,unrelated
5715,F0413/MID6,F0636/MID6,no,F0413,F0636,-1,-1,0,unrelated
5716,F0413/MID2,F0636/MID1,no,F0413,F0636,-1,-1,0,unrelated
5717,F0413/MID4,F0636/MID5,no,F0413,F0636,-1,-1,0,unrelated
5718,F0413/MID3,F0636/MID1,no,F0413,F0636,-1,-1,0,unrelated
5719,F0413/MID4,F0636/MID5,no,F0413,F0636,-1,-1,0,unrelated
5720,F0413/MID3,F0635/MID4,no,F0413,F0635,-1,-1,0,unrelated
5721,F0413/MID1,F0635/MID5,no,F0413,F0635,-1,-1,0,unrelated
5722,F0413/MID3,F0635/MID4,no,F0413,F0635,-1,-1,0,unrelated
5723,F0413/MID6,F0635/MID5,no,F0413,F0635,-1,-1,0,unrelated
5724,F0413/MID4,F0635/MID3,no,F0413,F0635,-1,-1,0,unrelated
5725,F0413/MID6,F0635/MID5,no,F0413,F0635,-1,-1,0,unrelated
5726,F0413/MID4,F0635/MID3,no,F0413,F0635,-1,-1,0,unrelated
5727,F0413/MID6,F0635/MID4,no,F0413,F0635,-1,-1,0,unrelated
5728,F0413/MID5,F0635/MID1,no,F0413,F0635,-1,-1,0,unrelated
5729,F0413/MID6,F0635/MID5,no,F0413,F0635,-1,-1,0,unrelated
5730,F0413/MID5,F0635/MID1,no,F0413,F0635,-1,-1,0,unrelated
5731,F0413/MID4,F0635/MID4,no,F0413,F0635,-1,-1,0,unrelated
5732,F0415/MID1,F0635/MID1,no,F0415,F0635,-1,-1,0,unrelated
5733,F0415/MID2,F0635/MID2,no,F0415,F0635,-1,-1,0,unrelated
5734,F0415/MID1,F0635/MID1,no,F0415,F0635,-1,-1,0,unrelated
5735,F0415/MID2,F0635/MID2,no,F0415,F0635,-1,-1,0,unrelated
5736,F0415/MID3,F0631/MID5,no,F0415,F0631,-1,-1,0,unrelated
5737,F0415/MID2,F0631/MID2,no,F0415,F0631,-1,-1,0,unrelated
5738,F0415/MID3,F0631/MID5,no,F0415,F0631,-1,-1,0,unrelated
5739,F0415/MID1,F0631/MID4,no,F0415,F0631,-1,-1,0,unrelated
5740,F0416/MID1,F0631/MID5,no,F0416,F0631,-1,-1,0,unrelated
5741,F0416/MID5,F0631/MID1,no,F0416,F0631,-1,-1,0,unrelated
5742,F0416/MID1,F0631/MID3,no,F0416,F0631,-1,-1,0,unrelated
5743,F0416/MID5,F0631/MID1,no,F0416,F0631,-1,-1,0,unrelated
5744,F0416/MID1,F0631/MID3,no,F0416,F0631,-1,-1,0,unrelated
5745,F0416/MID2,F0631/MID2,no,F0416,F0631,-1,-1,0,unrelated
5746,F0416/MID1,F0631/MID2,no,F0416,F0631,-1,-1,0,unrelated
5747,F0416/MID5,F0631/MID4,no,F0416,F0631,-1,-1,0,unrelated
5748,F0416/MID1,F0631/MID2,no,F0416,F0631,-1,-1,0,unrelated
5749,F0416/MID2,F0631/MID4,no,F0416,F0631,-1,-1,0,unrelated
5750,F0416/MID2,F0631/MID2,no,F0416,F0631,-1,-1,0,unrelated
5751,F0416/MID5,F0631/MID4,no,F0416,F0631,-1,-1,0,unrelated
5752,F0416/MID2,F0631/MID1,no,F0416,F0631,-1,-1,0,unrelated
5753,F0416/MID5,F0631/MID2,no,F0416,F0631,-1,-1,0,unrelated
5754,F0416/MID2,F0631/MID1,no,F0416,F0631,-1,-1,0,unrelated
5755,F0416/MID4,F0631/MID4,no,F0416,F0631,-1,-1,0,unrelated
5756,F0416/MID2,F0631/MID1,no,F0416,F0631,-1,-1,0,unrelated
5757,F0416/MID5,F0631/MID2,no,F0416,F0631,-1,-1,0,unrelated
5758,F0416/MID3,F0631/MID1,no,F0416,F0631,-1,-1,0,unrelated
5759,F0416/MID4,F0631/MID2,no,F0416,F0631,-1,-1,0,unrelated
5760,F0416/MID6,F0631/MID1,no,F0416,F0631,-1,-1,0,unrelated
5761,F0416/MID3,F0631/MID4,no,F0416,F0631,-1,-1,0,unrelated
5762,F0416/MID6,F0629/MID2,no,F0416,F0629,-1,-1,0,unrelated
5763,F0416/MID4,F0629/MID3,no,F0416,F0629,-1,-1,0,unrelated
5764,F0416/MID7,F0629/MID2,no,F0416,F0629,-1,-1,0,unrelated
5765,F0416/MID4,F0629/MID3,no,F0416,F0629,-1,-1,0,unrelated
5766,F0416/MID7,F0625/MID3,no,F0416,F0625,-1,-1,0,unrelated
5767,F0416/MID3,F0625/MID4,no,F0416,F0625,-1,-1,0,unrelated
5768,F0418/MID2,F0625/MID3,no,F0418,F0625,-1,-1,0,unrelated
5769,F0418/MID1,F0625/MID4,no,F0418,F0625,-1,-1,0,unrelated
5770,F0418/MID3,F0625/MID3,no,F0418,F0625,-1,-1,0,unrelated
5771,F0418/MID1,F0625/MID4,no,F0418,F0625,-1,-1,0,unrelated
5772,F0419/MID1,F0625/MID2,no,F0419,F0625,-1,-1,0,unrelated
5773,F0419/MID3,F0625/MID4,no,F0419,F0625,-1,-1,0,unrelated
5774,F0419/MID2,F0625/MID2,no,F0419,F0625,-1,-1,0,unrelated
5775,F0419/MID3,F0625/MID3,no,F0419,F0625,-1,-1,0,unrelated
5776,F0423/MID1,F0625/MID1,no,F0423,F0625,-1,-1,0,unrelated
5777,F0423/MID2,F0625/MID3,no,F0423,F0625,-1,-1,0,unrelated
5778,F0423/MID1,F0625/MID1,no,F0423,F0625,-1,-1,0,unrelated
5779,F0423/MID3,F0625/MID4,no,F0423,F0625,-1,-1,0,unrelated
5780,F0423/MID1,F0624/MID1,no,F0423,F0624,-1,-1,0,unrelated
5781,F0423/MID2,F0624/MID2,no,F0423,F0624,-1,-1,0,unrelated
5782,F0423/MID1,F0623/MID1,no,F0423,F0623,-1,-1,0,unrelated
5783,F0423/MID3,F0623/MID2,no,F0423,F0623,-1,-1,0,unrelated
5784,F0423/MID1,F0623/MID1,no,F0423,F0623,-1,-1,0,unrelated
5785,F0423/MID2,F0623/MID2,no,F0423,F0623,-1,-1,0,unrelated
5786,F0423/MID1,F0622/MID5,no,F0423,F0622,-1,-1,0,unrelated
5787,F0423/MID3,F0622/MID6,no,F0423,F0622,-1,-1,0,unrelated
5788,F0423/MID2,F0622/MID5,no,F0423,F0622,-1,-1,0,unrelated
5789,F0423/MID3,F0622/MID6,no,F0423,F0622,-1,-1,0,unrelated
5790,F0423/MID2,F0622/MID4,no,F0423,F0622,-1,-1,0,unrelated
5791,F0423/MID3,F0622/MID6,no,F0423,F0622,-1,-1,0,unrelated
5792,F0423/MID2,F0622/MID4,no,F0423,F0622,-1,-1,0,unrelated
5793,F0423/MID7,F0622/MID5,no,F0423,F0622,-1,-1,0,unrelated
5794,F0423/MID4,F0622/MID4,no,F0423,F0622,-1,-1,0,unrelated
5795,F0423/MID3,F0622/MID6,no,F0423,F0622,-1,-1,0,unrelated
5796,F0423/MID4,F0622/MID4,no,F0423,F0622,-1,-1,0,unrelated
5797,F0423/MID1,F0622/MID5,no,F0423,F0622,-1,-1,0,unrelated
5798,F0423/MID4,F0622/MID3,no,F0423,F0622,-1,-1,0,unrelated
5799,F0423/MID7,F0622/MID1,no,F0423,F0622,-1,-1,0,unrelated
5800,F0423/MID4,F0622/MID3,no,F0423,F0622,-1,-1,0,unrelated
5801,F0423/MID2,F0622/MID6,no,F0423,F0622,-1,-1,0,unrelated
5802,F0423/MID5,F0622/MID3,no,F0423,F0622,-1,-1,0,unrelated
5803,F0423/MID3,F0622/MID4,no,F0423,F0622,-1,-1,0,unrelated
5804,F0423/MID5,F0622/MID3,no,F0423,F0622,-1,-1,0,unrelated
5805,F0423/MID7,F0622/MID5,no,F0423,F0622,-1,-1,0,unrelated
5806,F0423/MID5,F0622/MID2,no,F0423,F0622,-1,-1,0,unrelated
5807,F0423/MID2,F0622/MID4,no,F0423,F0622,-1,-1,0,unrelated
5808,F0423/MID5,F0622/MID2,no,F0423,F0622,-1,-1,0,unrelated
5809,F0423/MID1,F0622/MID6,no,F0423,F0622,-1,-1,0,unrelated
5810,F0423/MID6,F0622/MID2,no,F0423,F0622,-1,-1,0,unrelated
5811,F0423/MID7,F0622/MID1,no,F0423,F0622,-1,-1,0,unrelated
5812,F0424/MID1,F0622/MID2,no,F0424,F0622,-1,-1,0,unrelated
5813,F0424/MID3,F0622/MID5,no,F0424,F0622,-1,-1,0,unrelated
5814,F0424/MID2,F0622/MID1,no,F0424,F0622,-1,-1,0,unrelated
5815,F0424/MID3,F0622/MID5,no,F0424,F0622,-1,-1,0,unrelated
5816,F0425/MID1,F0622/MID1,no,F0425,F0622,-1,-1,0,unrelated
5817,F0425/MID9,F0622/MID6,no,F0425,F0622,-1,-1,0,unrelated
5818,F0425/MID1,F0622/MID1,no,F0425,F0622,-1,-1,0,unrelated
5819,F0425/MID10,F0622/MID5,no,F0425,F0622,-1,-1,0,unrelated
5820,F0425/MID1,F0622/MID1,no,F0425,F0622,-1,-1,0,unrelated
5821,F0425/MID3,F0622/MID4,no,F0425,F0622,-1,-1,0,unrelated
5822,F0425/MID1,F0622/MID1,no,F0425,F0622,-1,-1,0,unrelated
5823,F0425/MID9,F0622/MID4,no,F0425,F0622,-1,-1,0,unrelated
5824,F0425/MID1,F0622/MID1,no,F0425,F0622,-1,-1,0,unrelated
5825,F0425/MID10,F0622/MID6,no,F0425,F0622,-1,-1,0,unrelated
5826,F0425/MID1,F0622/MID1,no,F0425,F0622,-1,-1,0,unrelated
5827,F0425/MID7,F0622/MID6,no,F0425,F0622,-1,-1,0,unrelated
5828,F0425/MID1,F0622/MID1,no,F0425,F0622,-1,-1,0,unrelated
5829,F0425/MID7,F0622/MID4,no,F0425,F0622,-1,-1,0,unrelated
5830,F0425/MID1,F0622/MID1,no,F0425,F0622,-1,-1,0,unrelated
5831,F0425/MID8,F0622/MID5,no,F0425,F0622,-1,-1,0,unrelated
5832,F0425/MID1,F0618/MID5,no,F0425,F0618,-1,-1,0,unrelated
5833,F0425/MID7,F0618/MID1,no,F0425,F0618,-1,-1,0,unrelated
5834,F0425/MID1,F0618/MID5,no,F0425,F0618,-1,-1,0,unrelated
5835,F0425/MID4,F0618/MID2,no,F0425,F0618,-1,-1,0,unrelated
5836,F0425/MID1,F0618/MID5,no,F0425,F0618,-1,-1,0,unrelated
5837,F0425/MID8,F0618/MID3,no,F0425,F0618,-1,-1,0,unrelated
5838,F0425/MID1,F0618/MID4,no,F0425,F0618,-1,-1,0,unrelated
5839,F0425/MID8,F0618/MID3,no,F0425,F0618,-1,-1,0,unrelated
5840,F0425/MID2,F0618/MID4,no,F0425,F0618,-1,-1,0,unrelated
5841,F0425/MID4,F0618/MID1,no,F0425,F0618,-1,-1,0,unrelated
5842,F0425/MID2,F0618/MID4,no,F0425,F0618,-1,-1,0,unrelated
5843,F0425/MID3,F0618/MID2,no,F0425,F0618,-1,-1,0,unrelated
5844,F0425/MID3,F0618/MID2,no,F0425,F0618,-1,-1,0,unrelated
5845,F0425/MID4,F0618/MID3,no,F0425,F0618,-1,-1,0,unrelated
5846,F0425/MID3,F0618/MID2,no,F0425,F0618,-1,-1,0,unrelated
5847,F0425/MID4,F0618/MID3,no,F0425,F0618,-1,-1,0,unrelated
5848,F0425/MID3,F0618/MID2,no,F0425,F0618,-1,-1,0,unrelated
5849,F0425/MID4,F0618/MID3,no,F0425,F0618,-1,-1,0,unrelated
5850,F0425/MID5,F0618/MID1,no,F0425,F0618,-1,-1,0,unrelated
5851,F0425/MID8,F0618/MID3,no,F0425,F0618,-1,-1,0,unrelated
5852,F0425/MID5,F0618/MID1,no,F0425,F0618,-1,-1,0,unrelated
5853,F0425/MID3,F0618/MID3,no,F0425,F0618,-1,-1,0,unrelated
5854,F0425/MID5,F0618/MID1,no,F0425,F0618,-1,-1,0,unrelated
5855,F0425/MID4,F0618/MID2,no,F0425,F0618,-1,-1,0,unrelated
5856,F0425/MID5,F0618/MID1,no,F0425,F0618,-1,-1,0,unrelated
5857,F0425/MID10,F0618/MID3,no,F0425,F0618,-1,-1,0,unrelated
5858,F0425/MID5,F0618/MID1,no,F0425,F0618,-1,-1,0,unrelated
5859,F0425/MID7,F0618/MID2,no,F0425,F0618,-1,-1,0,unrelated
5860,F0425/MID5,F0615/MID2,no,F0425,F0615,-1,-1,0,unrelated
5861,F0425/MID1,F0615/MID3,no,F0425,F0615,-1,-1,0,unrelated
5862,F0425/MID5,F0615/MID1,no,F0425,F0615,-1,-1,0,unrelated
5863,F0425/MID9,F0615/MID3,no,F0425,F0615,-1,-1,0,unrelated
5864,F0425/MID6,F0613/MID4,no,F0425,F0613,-1,-1,0,unrelated
5865,F0425/MID7,F0613/MID1,no,F0425,F0613,-1,-1,0,unrelated
5866,F0425/MID6,F0613/MID4,no,F0425,F0613,-1,-1,0,unrelated
5867,F0425/MID1,F0613/MID2,no,F0425,F0613,-1,-1,0,unrelated
5868,F0425/MID6,F0613/MID4,no,F0425,F0613,-1,-1,0,unrelated
5869,F0425/MID3,F0613/MID5,no,F0425,F0613,-1,-1,0,unrelated
5870,F0425/MID6,F0613/MID3,no,F0425,F0613,-1,-1,0,unrelated
5871,F0425/MID9,F0613/MID1,no,F0425,F0613,-1,-1,0,unrelated
5872,F0425/MID6,F0613/MID3,no,F0425,F0613,-1,-1,0,unrelated
5873,F0425/MID10,F0613/MID2,no,F0425,F0613,-1,-1,0,unrelated
5874,F0425/MID6,F0613/MID3,no,F0425,F0613,-1,-1,0,unrelated
5875,F0425/MID4,F0613/MID5,no,F0425,F0613,-1,-1,0,unrelated
5876,F0425/MID6,F0613/MID2,no,F0425,F0613,-1,-1,0,unrelated
5877,F0425/MID8,F0613/MID5,no,F0425,F0613,-1,-1,0,unrelated
5878,F0425/MID7,F0613/MID2,no,F0425,F0613,-1,-1,0,unrelated
5879,F0425/MID10,F0613/MID5,no,F0425,F0613,-1,-1,0,unrelated
5880,F0425/MID7,F0613/MID2,no,F0425,F0613,-1,-1,0,unrelated
5881,F0425/MID9,F0613/MID5,no,F0425,F0613,-1,-1,0,unrelated
5882,F0425/MID7,F0613/MID1,no,F0425,F0613,-1,-1,0,unrelated
5883,F0425/MID10,F0613/MID2,no,F0425,F0613,-1,-1,0,unrelated
5884,F0425/MID7,F0613/MID1,no,F0425,F0613,-1,-1,0,unrelated
5885,F0425/MID9,F0613/MID5,no,F0425,F0613,-1,-1,0,unrelated
5886,F0425/MID7,F0613/MID1,no,F0425,F0613,-1,-1,0,unrelated
5887,F0425/MID8,F0613/MID5,no,F0425,F0613,-1,-1,0,unrelated
5888,F0425/MID7,F0613/MID1,no,F0425,F0613,-1,-1,0,unrelated
5889,F0425/MID9,F0613/MID5,no,F0425,F0613,-1,-1,0,unrelated
5890,F0425/MID7,F0613/MID1,no,F0425,F0613,-1,-1,0,unrelated
5891,F0425/MID10,F0613/MID2,no,F0425,F0613,-1,-1,0,unrelated
5892,F0425/MID7,F0612/MID3,no,F0425,F0612,-1,-1,0,unrelated
5893,F0425/MID8,F0612/MID1,no,F0425,F0612,-1,-1,0,unrelated
5894,F0425/MID8,F0612/MID2,no,F0425,F0612,-1,-1,0,unrelated
5895,F0425/MID9,F0612/MID1,no,F0425,F0612,-1,-1,0,unrelated
5896,F0425/MID8,F0611/MID3,no,F0425,F0611,-1,-1,0,unrelated
5897,F0425/MID10,F0611/MID4,no,F0425,F0611,-1,-1,0,unrelated
5898,F0425/MID8,F0611/MID3,no,F0425,F0611,-1,-1,0,unrelated
5899,F0425/MID10,F0611/MID4,no,F0425,F0611,-1,-1,0,unrelated
5900,F0425/MID8,F0611/MID3,no,F0425,F0611,-1,-1,0,unrelated
5901,F0425/MID9,F0611/MID4,no,F0425,F0611,-1,-1,0,unrelated
5902,F0425/MID8,F0611/MID2,no,F0425,F0611,-1,-1,0,unrelated
5903,F0425/MID9,F0611/MID3,no,F0425,F0611,-1,-1,0,unrelated
5904,F0425/MID8,F0611/MID2,no,F0425,F0611,-1,-1,0,unrelated
5905,F0425/MID10,F0611/MID4,no,F0425,F0611,-1,-1,0,unrelated
5906,F0425/MID9,F0611/MID1,no,F0425,F0611,-1,-1,0,unrelated
5907,F0425/MID10,F0611/MID3,no,F0425,F0611,-1,-1,0,unrelated
5908,F0425/MID9,F0611/MID1,no,F0425,F0611,-1,-1,0,unrelated
5909,F0425/MID10,F0611/MID4,no,F0425,F0611,-1,-1,0,unrelated
